read_uid	y_sim	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
NC_039553.1_25_571_7:0:0_8:0:0_1932/F	0	-10.360203962029384	1.435674781215342	-0.9903355273588669	0.15555880340206668	0.05917972930613502	-5.837216987554857	-0.6987915600270066	0.019503738064162113	-0.15655485097844501	-0.013384528305541066
NC_039553.1_28_536_8:0:0_5:0:0_1f82/F	0	-10.359934745884008	1.440095711277062	-0.9914542752027194	0.15837089882483962	0.04825030221934217	-5.755002828689768	0.25746168812654996	0.10299067279546625	-0.15886059893354287	-0.013326405162523093
NC_039553.1_32_487_8:0:0_8:0:0_20f5/F	0	-10.36856469278726	0.976944980871594	-0.9707918203010184	0.15886818530270963	0.041052471439553206	-5.666037795888176	1.510520473506679	0.18857948505917055	-0.13204396288506537	-0.037664535666259755
NC_039553.1_34_520_8:0:0_3:0:0_691/F	0	-10.35089381124772	1.9040747406740133	-1.011078644127821	0.16086882845125824	0.05312834261954394	-5.522706342659601	-0.6911628555097543	0.02341707627293424	-0.18373451611565317	-0.012655796561052245
NC_039553.1_34_452_2:0:0_16:0:0_d95/F	0	-10.359916640168082	1.431510317955256	-0.9887736060926997	0.15830715080872174	0.056278509586669356	-5.523694472163083	-0.6850453188974485	-0.006571078116707513	-0.16206103497513358	-0.012490792473973307
NC_039553.1_35_574_7:0:0_8:0:0_2035/F	0	-10.359751754749617	1.4357001382331842	-0.9902460550026654	0.1603636030012433	0.046151762600753946	-5.526953004500502	0.2674600627383387	0.08405372413634071	-0.16294583530543705	-0.012677086167215678
NC_039553.1_36_542_8:0:0_9:0:0_1c3d/F	0	-10.359698025358176	1.4393943936909384	-0.9889385229403905	0.15886193409507207	0.055661132060246477	-5.465026198295046	-0.682470765901682	-0.011636353119990506	-0.1625832140818525	-0.012318694210044464
NC_039553.1_38_482_5:0:0_6:0:0_1022/F	0	-10.359654734365364	1.4356110817857783	-0.9898799177416319	0.16110855212110037	0.04536159496873108	-5.442522159814662	0.27116216244015917	0.07700967492658839	-0.1643680776273364	-0.012435826498104376
NC_039553.1_39_591_8:0:0_6:0:0_2233/F	0	-10.35945838496667	1.446932293230942	-0.9889840689754966	0.15962359426909128	0.05482548941565391	-5.38274076718629	-0.6788607387275679	-0.01866510577434871	-0.16352207018926612	-0.012079290439235302
NC_039553.1_41_525_6:0:0_11:0:0_45e/F	0	-10.368133402034143	0.9840808825864791	-0.9699036953207057	0.16112926218120732	0.038196477036152345	-5.404904635839768	1.3767986132644487	0.15021395831475576	-0.13965272402506212	-0.02462112465996947
NC_039553.1_43_423_11:0:0_5:0:0_12c2/F	0	-10.359641298050207	1.4311486185136066	-0.987721173718954	0.16043644867572227	0.05402035279312791	-5.28230794510851	-0.6744610990813311	-0.026707610775331403	-0.1661334861374122	-0.011801094710705106
NC_039553.1_44_580_4:0:0_8:0:0_977/F	0	-10.359612020008306	1.431230702599716	-0.9876240250864667	0.16064610794294093	0.05379757743857366	-5.25860237223015	-0.6734216357782239	-0.028687661268188697	-0.16652652629088038	-0.011733296412530183
NC_039553.1_48_505_7:0:0_13:0:0_54b/F	0	-10.359357541406945	1.4390818584301437	-0.9876535985166452	0.16147626325635467	0.05288811276586115	-5.168724056994085	-0.6694785937513184	-0.036356784048345386	-0.16757444029776525	-0.011472015998625013
NC_039553.1_48_553_10:0:0_6:0:0_5d2/F	0	-10.359431743525173	1.4351838680837974	-0.9874479980899034	0.16145781773495835	0.052921864523682714	-5.168749540699723	-0.6694807330925966	-0.03627097123492515	-0.16780265956716123	-0.011474274138726077
NC_039553.1_49_603_10:0:0_3:0:0_a2c/F	0	-10.359339169108546	1.4387381177224043	-0.9875442407116461	0.1616627675079062	0.05269145690557209	-5.14741588815273	-0.668544363440619	-0.038127623239265496	-0.16795222225915807	-0.011411308385906307
NC_039553.1_49_630_10:0:0_10:0:0_19c9/F	0	-10.369961896625698	1.9225003743953388	-1.1532662710846546	-6.811652671628055	-0.4293716873881229	-5.06571292151544	-0.6884035448807251	0.23032085558888266	-0.03748997970221024	-0.009677060417209666
NC_039553.1_51_572_3:0:0_4:0:0_1a7e/F	0	-10.36829223939205	0.9644433094483158	-0.9667003512137456	0.16126930874297385	0.04647936258313681	-5.153448912102233	0.5803460262229081	0.05562826269298965	-0.14019490171515303	-0.036027197993461796
NC_039553.1_53_545_8:0:0_11:0:0_237d/F	0	-10.350368197720627	1.903592272234095	-1.0090950744001648	0.1649046332710728	0.04884756390221192	-5.065297372246282	-0.6711065168662402	-0.01474446656798381	-0.1914395959186429	-0.011348758389622382
NC_039553.1_55_593_6:0:0_7:0:0_1a5/F	0	-10.368692848077039	0.9414511194378259	-0.963423275378757	0.1600394588611625	0.054935903823132	-5.029023326984351	-0.6571991446070716	-0.0775448040091076	-0.14973595387818106	-0.010918995813229937
NC_039553.1_55_477_15:0:0_11:0:0_2408/F	0	-10.447410703269297	0.08777625645018627	-1.372519806818585	-21.769002891191313	-1.4444059824454487	-4.776956570086262	-0.6881212202702841	0.6106870607113013	0.3750458071550672	-0.004587317378865021
NC_039553.1_57_508_7:0:0_5:0:0_2c/F	0	-10.36802489576361	0.9742665664893736	-0.9649956759562819	0.1605215195039839	0.054305009340432836	-4.991793423957416	-0.6555580849056094	-0.08135624712774395	-0.14843591310230442	-0.010794192880416073
NC_039553.1_59_610_11:0:0_13:0:0_299/F	0	-10.254955109300887	1.8358743629283576	-0.6006148205283705	0.36046354354998594	-2.0407853890111776	-4.7960575440606865	-0.8911803052641161	2.1362880874855867	-0.9218268939355103	-0.005546818037680973
NC_039553.1_59_571_5:0:0_6:0:0_675/F	0	-10.377308740975526	0.48579403524270137	-0.9416984754896298	0.1582002604390481	0.05725792398088983	-4.957125190889291	-0.6478812589842613	-0.11397848054783895	-0.128293991606654	-0.010536198735682836
NC_039553.1_62_589_7:0:0_8:0:0_f24/F	0	-10.377323428771863	0.47900762670175545	-0.9428499146175112	0.16043364339708216	0.04784481552005092	-4.952108851431555	0.5953318733683124	0.009031658036145807	-0.12267212991670462	-0.03529114091377776
NC_039553.1_62_500_6:0:0_4:0:0_1b5e/F	0	-10.377323428771863	0.47900762670175545	-0.9428499146175112	0.16043364339708216	0.04784481552005092	-4.952108851431555	0.5953318733683124	0.009031658036145807	-0.12267212991670462	-0.03529114091377776
NC_039553.1_63_532_12:0:0_9:0:0_807/F	0	-10.359108034660268	1.4348867309231506	-0.9862263797869111	0.1639433431825642	0.0502854673457867	-4.887045720350519	-0.6571286639738166	-0.05977346704079535	-0.1725479762465355	-0.010669310375332188
NC_039553.1_64_585_8:0:0_7:0:0_1e87/F	0	-10.350143469041496	1.9033859904516892	-1.0082469892922223	0.16663016170525174	0.04701729565908022	-4.869729890731415	-0.6625313294723921	-0.03106062411377103	-0.19473394113137477	-0.010789927715183794
NC_039553.1_66_597_6:0:0_11:0:0_14ca/F	0	-10.386519086873106	-0.0037701751556569185	-0.9179984931596801	0.15658571761202306	0.05946488818251496	-4.841826048872161	-0.6366692157715291	-0.1533061238627358	-0.10956934890392567	-0.01004836751316585
NC_039553.1_67_479_5:0:0_7:0:0_1539/F	0	-10.376703662974853	0.5094710699398661	-0.9423821410173386	0.15947784084598232	0.0558161157600079	-4.824944595659127	-0.6420791978452194	-0.12551759892336972	-0.1291235636822592	-0.010145142915225691
NC_039553.1_67_566_8:0:0_8:0:0_22d5/F	0	-10.377397982795404	0.4729970174133421	-0.9404583084528256	0.15930524346720248	0.056131935779623915	-4.825183050333311	-0.6420992159671799	-0.12471463616922332	-0.13125904398875077	-0.01016627265474278
NC_039553.1_68_584_6:0:0_7:0:0_3e1/F	0	-10.368110014579013	0.9556900864491134	-0.9649613683474029	0.1638619516340537	0.04376005754908606	-4.855134064320847	0.5934242386260118	0.03092107998682303	-0.14571501849291169	-0.03517949936774212
NC_039553.1_68_556_5:0:0_4:0:0_499/F	0	-10.377380287477859	0.47298077461933086	-0.9403915295470415	0.15944111296857058	0.055987818981176295	-4.809783909020472	-0.6414239987918137	-0.12599938358113405	-0.13151844338926044	-0.01012226987647427
NC_039553.1_68_606_5:0:0_9:0:0_24bb/F	0	-10.38631630777458	0.0021227344376428814	-0.9199062012434448	0.1586986648356282	0.05013345847554397	-4.857165491349906	0.6056546805293952	-0.028869458196375014	-0.10286211331155404	-0.034854379694682136
NC_039553.1_70_555_6:0:0_4:0:0_49b/F	0	-10.37758986813624	0.4601198834569171	-0.9395841531859664	0.15964633429924074	0.05581683172033486	-4.779727946607027	-0.6401094769015377	-0.12823151632708152	-0.13277726786221578	-0.010043577834235215
NC_039553.1_70_576_6:0:0_6:0:0_1b1a/F	0	-10.38644880007019	-0.0038346924528753767	-0.9177332435659565	0.157125398962206	0.058892448101502744	-4.780659787925528	-0.6339872149310238	-0.15840921330460758	-0.1105996980057774	-0.009873585987152827
NC_039553.1_71_588_8:0:0_5:0:0_414/F	0	-10.359204183445478	1.4222050119338752	-0.9850256197449725	0.16498014706804506	0.04923140702885568	-4.762887582523528	-0.651687903622713	-0.06986250389008729	-0.17537562511196925	-0.0103215669104169
NC_039553.1_74_552_7:0:0_8:0:0_b38/F	0	-10.386215240282311	0.0020299630898596988	-0.9195247909338132	0.15947468876081516	0.04931032979331165	-4.769212698664509	0.6095112096069668	-0.03620734285353261	-0.10434368304536235	-0.034603056120464104
NC_039553.1_74_589_6:0:0_7:0:0_242a/F	0	-10.386540995735407	-0.015082642881189212	-0.918622182466963	0.15939371089490495	0.049458503719132685	-4.769324574932667	0.6095018176636631	-0.035830615172638275	-0.10534559071705163	-0.034612969603655036
NC_039553.1_75_568_9:0:0_6:0:0_b90/F	0	-10.388650473626415	0.47079986604621327	-1.0214552327602278	-3.8259151772424387	-0.2185572643263906	-4.6617923778355514	-0.6448118756456213	0.001946657724078149	-0.04679668984891372	-0.008750644486527502
NC_039553.1_75_537_7:0:0_11:0:0_2116/F	0	-10.359057107359678	1.426428361989826	-0.9850042360058601	0.16550361485281867	0.048660575018658316	-4.705828259867272	-0.649184859636231	-0.07471491567716432	-0.17608553047150166	-0.01015611943759461
NC_039553.1_76_674_4:0:0_12:0:0_2115/F	0	-10.368306847849682	0.9410968041131592	-0.9619665808182334	0.16300327447419155	0.05179218420218806	-4.693111183415219	-0.6424701643253701	-0.10556988984425143	-0.15539441280751676	-0.009959132709769255
NC_039553.1_77_572_2:0:0_10:0:0_f56/F	0	-10.37723168025622	0.47284436584998013	-0.9398307129565995	0.16058215997447178	0.05477751026794131	-4.680460227756209	-0.6357534507399943	-0.13678883355289978	-0.13369690806531853	-0.009752729708231654
NC_039553.1_79_661_9:0:0_8:0:0_2441/F	0	-10.358914616683919	1.4305905457609593	-0.9849921519498025	0.16600096194277542	0.048117683077883326	-4.651695357611323	-0.6468101493455893	-0.07932179731913228	-0.17674990904703136	-0.009999070181902133
NC_039553.1_80_540_12:0:0_3:0:0_dc2/F	0	-10.388406116894568	0.47665461091419703	-1.0232060344278666	-3.8234829855467938	-0.22822731668796217	-4.640949375476251	0.5990985382217302	0.12336462894399985	-0.04069894957248388	-0.033453265961702935
NC_039553.1_80_633_8:0:0_3:0:0_24cd/F	0	-10.386121955209871	0.001944335340481107	-0.9191727500592992	0.16019095713208864	0.048550583835184166	-4.688032465013151	0.6130707774392286	-0.042980194206934524	-0.10571116864177255	-0.034371085015804645
NC_039553.1_82_657_7:0:0_6:0:0_d05/F	0	-10.394960666948922	-0.45967443073943204	-0.8956051953307977	0.15609705730554474	0.06035470417185856	-4.616815597393337	-0.6206377272835223	-0.20251209229561154	-0.09071159742932289	-0.009228102688467443
NC_039553.1_89_578_7:0:0_6:0:0_18cf/F	0	-10.368117753895062	0.9409232319720692	-0.9612529746708781	0.16445518972011988	0.05025213750477978	-4.528554400464059	-0.6352547252359848	-0.1192988307451698	-0.15816638106082026	-0.009488914566713346
NC_039553.1_90_584_5:0:0_3:0:0_21b3/F	0	-10.367311816148579	0.9796910636819318	-0.9649776028255753	0.16655269405224957	0.04081751538111618	-4.563049862812438	0.6062378368311914	0.00603065855608137	-0.1492092806537071	-0.03433124560865876
NC_039553.1_92_583_5:0:0_12:0:0_1ff2/F	0	-10.367632605371497	0.9588875385219213	-0.9649852899314176	0.16841256036001825	0.0305595529960824	-4.566553684008139	1.4135520146514147	0.08079239129873672	-0.1552007055280047	-0.02223917964440593
NC_039553.1_97_517_6:0:0_4:0:0_1732/F	0	-10.358670669039043	1.4302576637709734	-0.9840581965996676	0.16788920443558886	0.04611521375229183	-4.437629500272532	-0.6374238784968747	-0.09717897173329658	-0.18036214199312373	-0.009387440756811223
NC_039553.1_100_698_3:0:0_10:0:0_8a7/F	0	-10.367508717485105	0.9654465120944785	-0.9620257645344323	0.16564502844485912	0.04890035691431005	-4.406760767871724	-0.6299078896981573	-0.129989299683192	-0.158771988050732	-0.009127071028160861
NC_039553.1_100_622_7:0:0_6:0:0_12db/F	0	-10.376918457450508	0.4725568539983458	-0.9386486671313001	0.1629871705836132	0.05222651519007644	-4.407881776697461	-0.6238015082225163	-0.15953000154571406	-0.1382885073863489	-0.008973841528751745
NC_039553.1_100_546_11:0:0_5:0:0_1db9/F	0	-10.376677504418243	0.4852146138592829	-0.9393163036818739	0.16304706785364192	0.05211691470176578	-4.4077990246643175	-0.6237945612406733	-0.15980865743984235	-0.13754742173682655	-0.008966508777104887
NC_039553.1_101_634_7:0:0_6:0:0_bd5/F	0	-10.3678033688081	0.9493295682244833	-0.9611311835817358	0.16566050827674872	0.0489425545769021	-4.396473639751038	-0.6294610451427196	-0.13050177035164212	-0.15989002093356475	-0.009106705196212568
NC_039553.1_101_638_10:0:0_10:0:0_1ebf/F	0	-10.35870045742163	1.4261009877303414	-0.9836583040919774	0.16824207089469853	0.04575589432526263	-4.395457859274917	-0.6355758264474447	-0.10060905878514824	-0.18131373730550637	-0.009269241420117992
NC_039553.1_104_623_5:0:0_5:0:0_1bb1/F	0	-10.376469823318345	0.4907543555630888	-0.9411628201353165	0.1652461198074677	0.04269540086863935	-4.41319800582741	0.6189651117443764	-0.036193965484437984	-0.1310277347446246	-0.0337443083795545
NC_039553.1_105_616_7:0:0_9:0:0_1718/F	0	-10.385641766017864	0.012596431329538138	-0.9167902432444232	0.16093508616288957	0.05479008911211128	-4.357819634307885	-0.6154422152908794	-0.19404902225481083	-0.1167324913316069	-0.008655865889151926
NC_039553.1_106_546_8:0:0_3:0:0_241a/F	0	-10.349539304170918	1.902831418570379	-1.0059669810998475	0.17126910528445027	0.04209676757822779	-4.343962540450046	-0.639477632000264	-0.07492529350140531	-0.20359052168348735	-0.009287556663106862
NC_039553.1_107_578_7:0:0_8:0:0_35b/F	0	-10.35847787858289	1.4340903836595846	-0.9838216027823612	0.16881214551312737	0.04512190753933415	-4.33511323372805	-0.6329277411840543	-0.10581649057361095	-0.18185787309702695	-0.00909229297415773
NC_039553.1_109_569_11:0:0_4:0:0_7ae/F	0	-10.349505787536199	1.90280065315505	-1.0058404954244	0.17152645519834098	0.04182379648981395	-4.314795084538708	-0.6381987056761935	-0.07735872876463448	-0.20408184911688676	-0.009204211165520384
NC_039553.1_111_587_6:0:0_6:0:0_f08/F	0	-10.349483947166497	1.9027806055562835	-1.0057580738466645	0.17169415154702156	0.041645920950124427	-4.295788760492645	-0.6373653217766786	-0.078944422741464	-0.20440201171318229	-0.009149900925377255
NC_039553.1_113_641_8:0:0_6:0:0_ba3/F	0	-10.358408266246888	1.4342444031341846	-0.9835855812351116	0.16931635698435538	0.044586310880708746	-4.278080514940317	-0.6304269305758297	-0.11057931755546907	-0.18280602934219248	-0.008929202900342043
NC_039553.1_117_618_6:0:0_5:0:0_966/F	0	-10.358445559852068	1.4300510327147837	-0.9832086755244224	0.1696176545133485	0.04428184652141953	-4.241730886296645	-0.6288341717009079	-0.1135227555969188	-0.183662065150764	-0.008827663877128864
NC_039553.1_118_678_9:0:0_5:0:0_1352/F	0	-10.349410463594104	1.9027131538970228	-1.0054807602271205	0.17225837857002557	0.04104744527063649	-4.231840548625576	-0.634561338742209	-0.08427960981608594	-0.20547922293457355	-0.008967170023030898
NC_039553.1_121_636_7:0:0_3:0:0_1e68/F	0	-10.367271595617176	0.965664689757858	-0.9611842752513363	0.16740513290766365	0.04703185490692595	-4.207501450598887	-0.6211707114373823	-0.14662266272160682	-0.16210339623059755	-0.008557450852153892
NC_039553.1_121_618_8:0:0_6:0:0_2555/F	0	-10.358405152519559	1.4300139422259117	-0.9830561856104227	0.16992791309479	0.04395275520219032	-4.206566881931942	-0.6272923104231038	-0.11645648174970785	-0.1842544047797352	-0.008727183346711057
NC_039553.1_122_686_5:0:0_9:0:0_3b0/F	0	-10.349370390267582	1.9026763699971934	-1.0053295307908927	0.1725660725618807	0.04072107421192783	-4.196967209031496	-0.6330322224507268	-0.0871890858627031	-0.2060666662991546	-0.00886752006213592
NC_039553.1_123_726_11:0:0_4:0:0_1b74/F	0	-10.368693863108081	1.9274154711828348	-1.151153902992586	-6.801360408809822	-0.4473789182507688	-4.154027274361543	0.5945682843015454	0.2774159954853901	-0.04639853382321302	-0.03183411454062998
NC_039553.1_125_709_11:0:0_7:0:0_ab7/F	0	-10.358358742525157	1.4275080127242714	-0.9845080391534496	0.1720276280207632	0.03466591672910439	-4.218958157135878	0.6151586551798831	0.007914467189716279	-0.17808930501746545	-0.033529478036477475
NC_039553.1_127_517_7:0:0_1:0:0_f2e/F	0	-10.35842523933183	1.4258483609702237	-0.9826196811431893	0.17035527087161173	0.04351442282440539	-4.155952563832573	-0.625074066265597	-0.12059093973599815	-0.18534821746219066	-0.00858485920715032
NC_039553.1_127_521_5:0:0_6:0:0_1877/F	0	-10.349322092734045	1.9026320369759602	-1.0051472646951685	0.17293691427082447	0.04032772236117641	-4.154936850318043	-0.6311892872172885	-0.09069567064439915	-0.20677467005286942	-0.008747419043680307
NC_039553.1_128_711_14:0:0_11:0:0_1239/F	0	-10.349312659941504	1.9026233784760027	-1.0051116670539935	0.17300934183907413	0.04025089842975411	-4.146728073902502	-0.6308293511200795	-0.09138052728936193	-0.2069129473527428	-0.008723962607952452
NC_039553.1_129_581_5:0:0_7:0:0_1c0d/F	0	-10.358173239930284	1.4380819376347818	-0.9831949335186022	0.17055753835496387	0.0432552912493177	-4.139518308222496	-0.6243502498842142	-0.12222506191846608	-0.18490644371194787	-0.008531030456533384
NC_039553.1_132_657_5:0:0_4:0:0_459/F	0	-10.349108519841574	1.9085150387859584	-1.0070142389663164	0.1751327392047496	0.03090838425567806	-4.160883120965091	0.6115464782146738	0.03295732449423827	-0.20022566296767652	-0.03352659040018517
NC_039553.1_132_613_7:0:0_7:0:0_1f05/F	0	-10.349275646142635	1.9025894029619124	-1.004971983717934	0.17329354393847923	0.03994944522453933	-4.114517252150187	-0.6294169801548435	-0.09406786998211984	-0.20745554045470405	-0.008631920745447315
NC_039553.1_135_609_6:0:0_8:0:0_ced/F	0	-10.349248609161652	1.9025645853166995	-1.0048699510756243	0.1735011412938285	0.03972924668168848	-4.090988638450973	-0.628385304182819	-0.09603085771902108	-0.20785188127426069	-0.00856468814133395
NC_039553.1_135_614_9:0:0_10:0:0_20ec/F	0	-10.352034382566314	1.9052535102326802	-1.0254155447627638	-0.8230475782101507	-0.028696324353806132	-4.079450826396373	-0.6303477984945651	-0.06198907617566898	-0.18605443404282895	-0.008292735416037927
NC_039553.1_136_634_7:0:0_8:0:0_ebc/F	0	-10.358052724285756	1.4383681757826403	-0.9843518684405993	0.17282157683388483	0.032922466103872866	-4.117195738158694	0.32927578834141386	-0.03365125924619056	-0.186449551382467	-0.008646399908519732
NC_039553.1_138_655_6:0:0_10:0:0_21c/F	0	-10.35832530872355	1.4257566331850895	-0.9822425612266867	0.17112256548971821	0.04270055331937204	-4.068989131025161	-0.621260918359005	-0.1278462822879262	-0.18681312137327388	-0.008336362711563109
NC_039553.1_138_592_3:0:0_8:0:0_ed9/F	0	-10.349222162125766	1.902540309190826	-1.0047701447786659	0.17370420888893096	0.03951385285614306	-4.067973417510631	-0.6273761393106966	-0.0979510131963272	-0.20823957396395265	-0.008498922548093096
NC_039553.1_139_623_8:0:0_10:0:0_17be/F	0	-10.349080695343675	1.9068605846161943	-1.0063443127229434	0.17556570079989353	0.029593510525697662	-4.093385039486476	0.3241579080167208	-0.0054802820009707265	-0.20874492270137557	-0.008748458273099858
NC_039553.1_142_640_9:0:0_6:0:0_109/F	0	-10.358137623698603	1.433778058662729	-0.982537542815541	0.1714247158355972	0.04235075384551503	-4.03901043523141	-0.6199443097603667	-0.13052029036996105	-0.18684574137220222	-0.008246184381331923
NC_039553.1_142_619_7:0:0_4:0:0_1258/F	0	-10.349187773784628	1.9025087436232657	-1.0046403694419435	0.17396825200379337	0.03923378228855478	-4.038047369372484	-0.6260639504500837	-0.10044773766382356	-0.20874367992602894	-0.008413409386422347
NC_039553.1_146_632_7:0:0_11:0:0_286/F	0	-10.349154334209432	1.9024780489420117	-1.0045141745750916	0.17422501023355214	0.03896143879957958	-4.008946973599503	-0.6247879645599167	-0.10287557811254676	-0.20923387772763047	-0.008330255512013997
NC_039553.1_148_728_4:0:0_8:0:0_1297/F	0	-10.349137954126043	1.9024630134209104	-1.0044523591234924	0.1743507810063289	0.038828033723912435	-3.9946923992946557	-0.6241629340336924	-0.10406483451808238	-0.20947399683259083	-0.008289523314048827
NC_039553.1_153_550_6:0:0_12:0:0_855/F	0	-10.358201093536925	1.4256426142258805	-0.9817737957341619	0.17207632376083787	0.04168890179240945	-3.9608923304380426	-0.6165211205432853	-0.13686477766820693	-0.18863401805183921	-0.008027477985386581
NC_039553.1_154_664_10:0:0_4:0:0_10ea/F	0	-10.358142011140734	1.4256801581259924	-0.9831252127236466	0.17391106850168914	0.03181251984911694	-3.987066086509328	0.33497838593486035	-0.04423849835057109	-0.18937779073370709	-0.008281592946795433
NC_039553.1_154_602_8:0:0_9:0:0_1fe0/F	0	-10.377560884184104	1.4487861384129632	-1.1271703030685034	-6.801909698222433	-0.4472035672431053	-3.906273398055	0.3212432766771189	0.19395967265792624	-0.03654486970775506	-0.006375442397084737
NC_039553.1_155_692_7:0:0_8:0:0_130a/F	0	-10.358107174062562	1.4297404233877042	-0.981931669180905	0.17221587341346803	0.04152591538322527	-3.9472546454791573	-0.6159220611164397	-0.13809085199746518	-0.18862253397045703	-0.007986203144559853
NC_039553.1_157_617_9:0:0_12:0:0_2394/F	0	-10.358002885847643	1.4315397199834201	-0.9836987554838797	0.17415417045047477	0.032394703226558186	-3.9802099878741863	0.6256283401178433	-0.012096210289406772	-0.18185976920500468	-0.03284485784690286
